cell.id,area,gfpMeanBgAFsub,mcherryMeanBgAFsub,degron,red,treatment,experiment,exp.field,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,volume,area.puncta,pos.x.puncta,pos.y.puncta,rfp.mean.bg.sub,dapi.mean.bg.sub,rfp.mean.bg.sub.puncta,dapi.mean.bg.sub.puncta,no.bud.scars
1000002440_20min_s8_mODC.3_tef2-mCherry_none,3774.57,172.61626666666663,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,25.429,28.3187,1797,927.747,391.422,0.294041,3476.86,389.897,945.708,390.779,649.3347777777777,1649.1022222222225,459.43477777777775,1635.4722222222224,1
1000002442_20min_s8_mODC.3_tef2-mCherry_none,3570.18,26.855266666666697,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.9777,28.238,1698,658.446,665.32,0.29931,3284.66,371.247,667.066,646.632,960.8757777777776,972.6022222222224,769.7427777777777,3157.1322222222225,2
1000002443_20min_s8_mODC.3_tef2-mCherry_none,3133.45,130.9032666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.7445,26.0773,1486,793.073,526.699,0.311369,2865.63,119.263,801.762,512.381,506.8877777777777,517.1142222222222,601.9107777777778,1063.2322222222224,1
1000002444_20min_s8_mODC.3_tef2-mCherry_none,2599.1,283.75626666666676,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.5862,23.9825,1225,557.363,761.87,0.329215,2353.58,NA,NA,NA,684.4577777777778,1712.6822222222222,NA,NA,0
1000002445_20min_s8_mODC.3_tef2-mCherry_none,1174.87,145.15426666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,13.9566,15.5527,539,1036.63,269.077,0.415194,1013.06,NA,NA,NA,508.55177777777783,881.9422222222222,NA,NA,0
1000002446_20min_s8_mODC.3_tef2-mCherry_none,2672.8,158.9442666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.9537,26.552,1260,487.967,834.884,0.326306,2421.92,NA,NA,NA,508.77077777777777,1334.5922222222223,NA,NA,0
1000002447_20min_s8_mODC.3_tef2-mCherry_none,2690.02,326.7732666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.395,23.6895,1268,323.644,1000.3,0.32579,2439.58,NA,NA,NA,647.3457777777778,760.7822222222223,NA,NA,0
1000002448_20min_s8_mODC.3_tef2-mCherry_none,2864.92,136.68526666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.4401,24.1143,1354,1067.63,259.798,0.31971,2606.61,413.392,1049.45,263.4,485.32877777777776,595.5932222222223,529.4407777777777,2399.1222222222223,1
1000002449_20min_s8_mODC.3_tef2-mCherry_none,712.649,21.09626666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,10.0877,12.6813,319,1162.07,59.4091,0.477161,589.636,NA,NA,NA,442.88177777777776,276.2382222222222,NA,NA,0
1000002450_20min_s8_mODC.3_tef2-mCherry_none,3840.84,130.1702666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,24.2546,30.1781,1829,1040.28,212.63,0.292367,3538.38,NA,NA,NA,457.1107777777778,1061.2322222222224,NA,NA,0
1000002451_20min_s8_mODC.3_tef2-mCherry_none,3328.43,434.5222666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.8649,26.4732,1580,655.837,598.341,0.305703,3051.98,435.655,674.316,591.45,613.2387777777777,1326.0922222222223,581.4887777777777,3521.452222222222,1
1000002452_20min_s8_mODC.3_tef2-mCherry_none,2921.28,5.536266666666677,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.6499,25.4753,1383,616.73,633.981,0.318176,2664.6,257.915,613.199,617.684,517.4247777777778,597.2062222222223,403.10777777777776,1413.4122222222222,1
1000002453_20min_s8_mODC.3_tef2-mCherry_none,1171.65,84.58026666666666,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,12.886,16.8034,538,271.768,964.388,0.415333,1009.41,NA,NA,NA,521.2047777777777,946.8522222222224,NA,NA,0
1000002454_20min_s8_mODC.3_tef2-mCherry_none,2943.21,112.31826666666666,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.1374,25.1255,1391,804.042,452.04,0.317264,2683.09,NA,NA,NA,562.0547777777778,659.4122222222222,NA,NA,0
1000002455_20min_s8_mODC.3_tef2-mCherry_none,3263.8,195.31226666666663,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.4657,26.2717,1548,450.821,807.861,0.307553,2990.46,NA,NA,NA,574.4937777777778,1372.0522222222223,NA,NA,0
1000002456_20min_s8_mODC.3_tef2-mCherry_none,2634.47,27.50926666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.2267,23.3442,1243,400.1,859.87,0.328326,2392.06,551.279,412.771,849.657,755.7467777777778,899.5322222222223,716.96377777777775,2278.3322222222223,1
1000002457_20min_s8_mODC.3_tef2-mCherry_none,2316.16,29.15126666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.4971,21.2412,1090,1167.5,88.9459,0.341241,2089.38,327.898,1179.48,81.2121,564.8677777777777,437.93222222222226,553.1797777777778,1585.4622222222224,1
1000002458_20min_s8_mODC.3_tef2-mCherry_none,3592.6,149.44726666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,24.8353,27.4841,1709,845.984,424.697,0.298669,3305,196.328,847.212,404.719,526.8227777777778,1445.8622222222225,488.6157777777778,1799.0422222222223,2
1000002459_20min_s8_mODC.3_tef2-mCherry_none,2347.65,178.74126666666663,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.7774,22.3312,1104,887.46,375.938,0.339576,2116.55,97.4068,900.357,367.329,657.0537777777778,1392.1522222222222,693.4487777777778,2195.762222222222,1
1000002460_20min_s8_mODC.3_tef2-mCherry_none,1711.06,87.53426666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.3587,18.2932,796,762.997,504.333,0.373163,1517.12,302.8,775.475,515.136,528.2847777777778,497.7802222222222,490.00177777777776,1541.1722222222222,1
1000002461_20min_s8_mODC.3_tef2-mCherry_none,1830.17,32.4462666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.655,19.3834,854,1009.09,259.651,0.365574,1627.32,NA,NA,NA,505.05477777777776,601.7222222222222,NA,NA,0
1000002462_20min_s8_mODC.3_tef2-mCherry_none,2152.9,46.82926666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.0313,22.3235,1009,1105.87,167.396,0.348485,1932.35,NA,NA,NA,581.3327777777778,306.4552222222223,NA,NA,0
1000002463_20min_s8_mODC.3_tef2-mCherry_none,2976.82,117.92626666666666,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.1391,25.4,1408,277.734,1000.94,0.315939,2712.12,568.164,275.924,981.928,571.3187777777778,1237.5822222222223,517.9257777777777,3866.482222222222,1
1000002464_20min_s8_mODC.3_tef2-mCherry_none,1827.75,152.15226666666666,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.8472,19.1167,853,299.685,972.786,0.366007,1626.98,460.494,309.005,985.022,410.9997777777778,1227.8822222222225,455.1197777777778,2418.262222222222,1
1000002465_20min_s8_mODC.3_tef2-mCherry_none,3057.39,114.12126666666671,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.1665,26.1378,1449,1081.02,205.083,0.313721,2793.29,NA,NA,NA,482.11777777777775,226.02022222222223,NA,NA,0
1000002466_20min_s8_mODC.3_tef2-mCherry_none,2129.68,221.92026666666672,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.2788,20.7676,998,652.627,559.194,0.349403,1908.69,NA,NA,NA,601.0317777777777,988.2822222222223,NA,NA,0
1000002467_20min_s8_mODC.3_tef2-mCherry_none,1328.42,185.4002666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,14.7053,16.6102,613,418.048,785.712,0.401574,1158.58,NA,NA,NA,629.3637777777777,1400.8522222222225,NA,NA,0
1000002468_20min_s8_mODC.3_tef2-mCherry_none,3383.47,97.00726666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.8884,28.1404,1607,972.929,248.634,0.303995,3101.83,NA,NA,NA,591.5417777777777,331.0512222222223,NA,NA,0
1000002469_20min_s8_mODC.3_tef2-mCherry_none,3368.07,97.18626666666673,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.1342,27.5659,1599,458.522,766.2,0.304607,3089.98,32.9396,479.722,765.611,541.1437777777778,1654.4822222222224,515.7277777777778,1075.8922222222222,1
1000002470_20min_s8_mODC.3_tef2-mCherry_none,3582.96,54.290266666666696,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.2177,29.2887,1705,903.54,329.265,0.298989,3297,294.022,918.047,323.338,656.7487777777778,1378.2622222222224,500.53177777777773,1863.6422222222225,3
1000002472_20min_s8_mODC.3_tef2-mCherry_none,3103.45,196.69926666666672,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.5993,24.9107,1471,765.121,466.544,0.312181,2835.63,315.64,773.781,481.531,682.6417777777777,588.8842222222222,551.9977777777777,1544.9222222222222,1
1000002473_20min_s8_mODC.3_tef2-mCherry_none,2880.71,44.403266666666696,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.0761,25.9117,1362,489.808,740.286,0.319324,2623.43,NA,NA,NA,606.8957777777778,523.8122222222223,NA,NA,0
1000002474_20min_s8_mODC.3_tef2-mCherry_none,1830.4,195.7822666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.095,19.947,853,1083.97,139.84,0.365849,1629.46,268.845,1085.27,153.573,721.8867777777778,496.7802222222222,739.2857777777778,1220.7522222222224,1
1000002475_20min_s8_mODC.3_tef2-mCherry_none,3160.67,222.5942666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.6957,26.3545,1499,551.868,681.719,0.31067,2893.29,NA,NA,NA,564.7977777777778,833.5322222222223,NA,NA,0
1000002476_20min_s8_mODC.3_tef2-mCherry_none,1639.48,135.50526666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,14.7918,20.6103,760,859.028,365.276,0.376746,1443.46,NA,NA,NA,736.9757777777778,1371.3922222222222,NA,NA,0
1000002478_20min_s8_mODC.3_tef2-mCherry_none,1953.5,103.4702666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.8478,20.397,913,520.477,706.916,0.358629,1743.66,NA,NA,NA,651.0207777777778,566.2442222222223,NA,NA,0
1000002479_20min_s8_mODC.3_tef2-mCherry_none,2334.27,123.45926666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.6554,22.4515,1097,358.272,874.128,0.339746,2100.06,NA,NA,NA,518.4817777777778,395.7972222222223,NA,NA,0
1000002480_20min_s8_mODC.3_tef2-mCherry_none,2635.46,124.09826666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.4503,23.1655,1244,689.049,546.416,0.328159,2391.58,NA,NA,NA,617.2897777777778,454.1742222222222,NA,NA,0
1000002481_20min_s8_mODC.3_tef2-mCherry_none,2901.48,157.6822666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.1933,25.8473,1373,721.054,516.974,0.318674,2643.78,NA,NA,NA,440.7597777777778,361.47622222222225,NA,NA,0
1000002482_20min_s8_mODC.3_tef2-mCherry_none,1606.98,120.55026666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.1347,17.7383,746,1005.65,225.332,0.379083,1413.81,NA,NA,NA,469.77077777777777,1005.0622222222224,NA,NA,0
1000002484_20min_s8_mODC.3_tef2-mCherry_none,3122.31,258.9212666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.9997,26.8365,1479,758.664,425.998,0.311582,2853.29,NA,NA,NA,562.0667777777778,586.4532222222222,NA,NA,0
1000002485_20min_s8_mODC.3_tef2-mCherry_none,3670.87,172.86226666666673,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,25.03,27.9305,1747,999.375,188.225,0.296619,3378.52,NA,NA,NA,535.8447777777778,359.82722222222225,NA,NA,0
1000002486_20min_s8_mODC.3_tef2-mCherry_none,2693.37,239.88626666666673,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.6124,25.9126,1271,934.546,252.422,0.325698,2443.09,NA,NA,NA,614.3287777777778,394.06322222222224,NA,NA,0
1000002487_20min_s8_mODC.3_tef2-mCherry_none,3408.69,88.56826666666666,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.9037,27.0337,1619,615.561,579.516,0.303408,3127.49,NA,NA,NA,600.5177777777777,1027.7422222222224,NA,NA,0
1000002488_20min_s8_mODC.3_tef2-mCherry_none,2628.53,337.0902666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.8248,23.8143,1239,387.756,804.27,0.328182,2382.41,331.726,369.522,802.041,583.2937777777778,1003.3822222222224,499.24677777777777,2115.2722222222224,1
1000002489_20min_s8_mODC.3_tef2-mCherry_none,1272.36,73.88526666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,14.7401,15.957,586,421.558,755.925,0.406542,1106.23,NA,NA,NA,486.33877777777775,1174.2122222222224,NA,NA,0
1000002490_20min_s8_mODC.3_tef2-mCherry_none,3512.09,125.0642666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.85,28.0362,1667,821.963,377.649,0.300265,3220.18,321.565,840.923,377.608,767.1117777777778,884.6422222222222,636.3287777777778,2229.9622222222224,1
1000002491_20min_s8_mODC.3_tef2-mCherry_none,1437.09,99.25526666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,15.013,17.7158,662,838.736,343.156,0.391165,1253.26,NA,NA,NA,585.9467777777778,1417.8622222222225,NA,NA,0
1000002492_20min_s8_mODC.3_tef2-mCherry_none,1384.33,156.3242666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,15.8053,16.2822,639,566.772,615.146,0.396259,1208.09,NA,NA,NA,445.1287777777778,544.0962222222222,NA,NA,0
1000002493_20min_s8_mODC.3_tef2-mCherry_none,2783.16,199.76026666666664,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.3428,24.6075,1316,362.385,834.046,0.322955,2533.92,296.765,362.246,852.475,622.7677777777777,658.8622222222223,482.86677777777777,1620.6722222222222,1
1000002494_20min_s8_mODC.3_tef2-mCherry_none,2081.98,131.9462666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.6292,20.9532,976,685.271,506.905,0.352103,1866.35,NA,NA,NA,422.2127777777778,414.5522222222222,NA,NA,0
1000002495_20min_s8_mODC.3_tef2-mCherry_none,1719.04,129.37026666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.3807,18.51,801,486.958,706.237,0.372252,1522.15,NA,NA,NA,526.7107777777778,842.5722222222223,NA,NA,0
1000002496_20min_s8_mODC.3_tef2-mCherry_none,2236.16,259.7482666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.574,21.4735,1050,555.257,644.428,0.344368,2009.38,358.813,559.39,629.045,649.4857777777778,874.2422222222224,503.8987777777778,2030.8322222222223,1
1000002498_20min_s8_mODC.3_tef2-mCherry_none,2880.71,126.3552666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.596,25.2121,1362,324.466,890.728,0.319324,2623.43,253.512,322.398,869.918,633.1427777777777,697.3222222222223,646.1277777777777,1413.8622222222225,1
1000002500_20min_s8_mODC.3_tef2-mCherry_none,2706.17,76.84826666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.6209,23.5654,1277,285.751,864.931,0.32551,2458.41,NA,NA,NA,656.4827777777778,381.8692222222223,NA,NA,0
1000002501_20min_s8_mODC.3_tef2-mCherry_none,1808.82,97.9922666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.3008,19.4707,842,837.312,306.445,0.366622,1605.81,NA,NA,NA,612.3577777777778,1561.0322222222223,NA,NA,0
1000002503_20min_s8_mODC.3_tef2-mCherry_none,2044.58,170.35726666666673,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.9343,20.2334,957,642.123,509.796,0.354195,1832.49,NA,NA,NA,529.9687777777777,973.4922222222224,NA,NA,0
1000002504_20min_s8_mODC.3_tef2-mCherry_none,1868.88,277.4022666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,16.8625,20.6506,871,533.622,618.045,0.363092,1662.15,NA,NA,NA,601.5397777777778,622.2822222222223,NA,NA,0
1000002505_20min_s8_mODC.3_tef2-mCherry_none,3525.61,237.4162666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.9015,27.9374,1675,512.072,655.245,0.300308,3239.49,343.818,495.795,669.399,560.0067777777778,1553.6022222222225,423.2397777777778,2245.0922222222225,4
1000002506_20min_s8_mODC.3_tef2-mCherry_none,1754.05,20.647266666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.1033,19.1085,818,574.144,578.32,0.370629,1558.64,NA,NA,NA,540.4307777777777,638.2522222222224,NA,NA,0
1000002507_20min_s8_mODC.3_tef2-mCherry_none,2224.96,22.375266666666676,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.2953,21.6496,1044,218.852,938.579,0.345103,2000.69,342.833,231.967,948.938,535.7697777777778,375.9972222222222,410.5857777777778,1391.5122222222224,1
1000002508_20min_s8_mODC.3_tef2-mCherry_none,2842.55,77.27226666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.944,23.6229,1342,1051.53,112.277,0.320244,2582.6,NA,NA,NA,589.4377777777778,691.1222222222223,NA,NA,0
1000002509_20min_s8_mODC.3_tef2-mCherry_none,2970.1,81.81926666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.0474,28.0307,1403,901.305,265.391,0.315875,2702.12,560.696,897.876,246.791,644.4937777777778,1008.1622222222222,629.6407777777778,2031.8722222222225,1
1000002510_20min_s8_mODC.3_tef2-mCherry_none,1114.4,289.68426666666676,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,12.2963,16.5608,510,141.508,1013.03,0.421829,958.378,NA,NA,NA,407.1347777777778,500.92822222222225,NA,NA,0
1000002511_20min_s8_mODC.3_tef2-mCherry_none,2650.11,68.6672666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.1787,23.5747,1250,876.72,294.174,0.327661,2406.06,NA,NA,NA,700.3187777777778,528.1512222222223,NA,NA,0
1000002512_20min_s8_mODC.3_tef2-mCherry_none,964.315,389.1872666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,8.98304,19.6285,422,124.936,1033.47,0.433917,804.846,13.9886,108.5,1039.5,483.6837777777778,1001.9822222222224,371.5057777777778,1087.6622222222222,2
1000002514_20min_s8_mODC.3_tef2-mCherry_none,2676.74,111.48926666666672,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.4323,22.4774,1263,781.441,391.889,0.326511,2429.58,77.0662,771.352,407.574,711.0737777777778,952.9122222222222,566.6907777777777,1173.1822222222222,2
1000002515_20min_s8_mODC.3_tef2-mCherry_none,2219.38,193.5362666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.7932,22.1534,1041,453.868,717.44,0.345088,1993.03,NA,NA,NA,601.1617777777777,947.6122222222224,NA,NA,0
1000002516_20min_s8_mODC.3_tef2-mCherry_none,2845.48,83.58926666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.7345,26.0443,1345,718.816,459.757,0.320341,2587.78,NA,NA,NA,507.81477777777775,329.1272222222222,NA,NA,0
1000002517_20min_s8_mODC.3_tef2-mCherry_none,1033.98,87.38726666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,12.4353,15.3347,470,786.247,310.394,0.42951,880.035,NA,NA,NA,608.0077777777777,832.0622222222223,NA,NA,0
1000002518_20min_s8_mODC.3_tef2-mCherry_none,1654.49,178.32426666666672,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,15.1239,20.4062,767,642.649,462.349,0.376165,1459.95,NA,NA,NA,571.3437777777777,574.7412222222222,NA,NA,0
1000002519_20min_s8_mODC.3_tef2-mCherry_none,2336.45,167.67526666666672,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.9957,23.0171,1098,428.882,684.519,0.340269,2107.86,NA,NA,NA,553.1337777777778,708.1322222222223,NA,NA,0
1000002520_20min_s8_mODC.3_tef2-mCherry_none,2981.39,238.3152666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,23.0202,24.6324,1411,917.1,204.003,0.315856,2717.29,351.159,912.403,221.028,540.6527777777778,744.4422222222222,573.2487777777778,1926.4722222222224,1
1000002522_20min_s8_mODC.3_tef2-mCherry_none,2763.07,171.7332666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.8669,25.0949,1304,700.15,424.921,0.323032,2507.43,297.647,711.29,437.634,604.1507777777778,569.1992222222223,557.7077777777778,1443.0322222222223,1
1000002523_20min_s8_mODC.3_tef2-mCherry_none,1230.53,93.1962666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,12.3985,18.5252,552,82.4946,1030.92,0.408107,1058.22,NA,NA,NA,651.8567777777778,350.9532222222222,NA,NA,0
1000002524_20min_s8_mODC.3_tef2-mCherry_none,3072.52,380.1382666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.5078,26.0131,1454,366.634,771.856,0.312859,2802.46,217.909,383.681,777.536,621.1767777777778,1425.3322222222223,593.2167777777778,2026.9222222222224,2
1000002525_20min_s8_mODC.3_tef2-mCherry_none,1943.5,232.4062666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,18.539,19.6301,908,387.762,740.82,0.359094,1733.66,NA,NA,NA,549.5197777777778,1133.7722222222224,NA,NA,0
1000002526_20min_s8_mODC.3_tef2-mCherry_none,1396.03,114.2082666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,16.0647,16.2251,643,847.567,276.688,0.394312,1214.43,NA,NA,NA,590.3457777777778,1094.1722222222222,NA,NA,0
1000002527_20min_s8_mODC.3_tef2-mCherry_none,2373.91,158.3382666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.1923,22.328,1116,741.109,391.65,0.33809,2138.06,NA,NA,NA,626.5307777777778,459.5452222222222,NA,NA,0
1000002528_20min_s8_mODC.3_tef2-mCherry_none,3592.03,221.25626666666673,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,24.2055,28.2251,1708,610.344,537.242,0.298645,3303.83,392.657,626.475,547.111,574.7467777777778,1512.0322222222223,624.7417777777778,2569.5622222222223,2
1000002529_20min_s8_mODC.3_tef2-mCherry_none,2755.01,50.770266666666714,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.4359,23.1747,1301,803.369,339.46,0.323603,2503.09,335.294,803.944,322.73,729.5497777777778,854.6122222222223,648.7577777777777,2125.762222222222,1
1000002530_20min_s8_mODC.3_tef2-mCherry_none,2257.53,98.8982666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.4554,21.7555,1061,465.849,674.213,0.343873,2033.86,NA,NA,NA,629.4397777777777,702.0822222222223,NA,NA,0
1000002531_20min_s8_mODC.3_tef2-mCherry_none,2609.31,71.78326666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.9474,23.5294,1230,1012.97,134.032,0.328779,2362.75,NA,NA,NA,435.32577777777783,807.1522222222222,NA,NA,0
1000002532_20min_s8_mODC.3_tef2-mCherry_none,1810.58,23.300266666666687,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,17.7631,19.1217,844,1060.39,77.891,0.366243,1605.66,NA,NA,NA,405.16977777777777,385.7082222222222,NA,NA,0
1000002534_20min_s8_mODC.3_tef2-mCherry_none,2471.91,188.26026666666664,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,20.408,22.8191,1165,757.382,319.473,0.334534,2236.06,NA,NA,NA,588.9447777777777,863.4222222222222,NA,NA,0
1000002535_20min_s8_mODC.3_tef2-mCherry_none,2926.05,228.01326666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.9426,24.2163,1386,812.649,275.903,0.318001,2668.95,327.134,793.365,268.026,731.2927777777778,919.5322222222223,558.7237777777777,2248.682222222222,1
1000002536_20min_s8_mODC.3_tef2-mCherry_none,2220.31,74.07726666666667,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,19.7381,21.2057,1043,274.532,810.535,0.345309,1996.21,NA,NA,NA,552.8327777777778,771.1622222222222,NA,NA,0
1000002537_20min_s8_mODC.3_tef2-mCherry_none,2624.89,89.87226666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,21.0244,23.4877,1238,245.678,844.238,0.328453,2380.41,NA,NA,NA,467.75177777777776,361.74122222222223,NA,NA,0
1000002538_20min_s8_mODC.3_tef2-mCherry_none,2824.36,260.71426666666673,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,22.5727,23.7606,1337,736.471,354.453,0.321475,2572.6,441.817,750.964,345.495,634.7557777777778,1058.6422222222222,566.5547777777778,3007.9022222222225,1
1000002539_20min_s8_mODC.3_tef2-mCherry_none,3454.33,137.87726666666669,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,24.1417,27.1772,1641,321.146,777.107,0.302201,3171.49,NA,NA,NA,666.2777777777778,978.7722222222224,NA,NA,0
1000002541_20min_s8_mODC.3_tef2-mCherry_none,1547.07,317.4432666666668,NA,mODC.3,tef2-mCherry,none,20min,20min_s8,15.124,19.1623,718,693.089,392.137,0.383763,1360.29,NA,NA,NA,565.0967777777778,623.7822222222223,NA,NA,0
